Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,shipping date (DateOrders),Shipping Mode,Shipping_Id
2,4,Advance shipping,0,2/13/2017 22:44,Standard Class,30469
2,4,Advance shipping,0,02-12-2017 16:57,Standard Class,30479
2,4,Advance shipping,0,02-11-2017 09:25,Standard Class,30491
2,4,Advance shipping,0,02-10-2017 08:54,Standard Class,30503
2,4,Advance shipping,0,02-09-2017 22:23,Standard Class,30506
2,4,Advance shipping,0,02-09-2017 17:08,Standard Class,30507
2,4,Advance shipping,0,02-08-2017 09:36,Standard Class,30516
2,4,Advance shipping,0,02-08-2017 06:06,Standard Class,30517
2,4,Advance shipping,0,02-07-2017 19:35,Standard Class,30520
2,4,Advance shipping,0,02-07-2017 16:05,Standard Class,30522
2,4,Advance shipping,0,02-07-2017 02:04,Standard Class,30530
2,4,Advance shipping,0,02-06-2017 17:19,Standard Class,30536
2,4,Advance shipping,0,02-06-2017 13:49,Standard Class,30539
2,4,Advance shipping,0,02-04-2017 21:31,Standard Class,30551
2,4,Advance shipping,0,7/20/2015 14:26,Standard Class,30556
2,4,Advance shipping,0,12/14/2016 17:02,Standard Class,30558
2,4,Advance shipping,0,3/27/2015 8:28,Standard Class,30564
2,4,Advance shipping,0,4/18/2017 23:00,Standard Class,30565
2,4,Advance shipping,0,02-10-2017 15:54,Standard Class,30566
2,4,Advance shipping,0,04-08-2015 16:30,Standard Class,30567
2,4,Advance shipping,0,1/20/2015 21:10,Standard Class,30571
2,4,Advance shipping,0,05-02-2017 02:18,Standard Class,30572
2,4,Advance shipping,0,2/27/2015 23:34,Standard Class,30574
2,4,Advance shipping,0,03-06-2017 02:13,Standard Class,30581
2,4,Advance shipping,0,03-09-2015 23:33,Standard Class,30584
2,4,Advance shipping,0,3/14/2015 19:10,Standard Class,30589
2,4,Advance shipping,0,1/22/2017 11:12,Standard Class,30591
2,4,Advance shipping,0,4/20/2017 17:02,Standard Class,30595
2,4,Advance shipping,0,04-09-2017 14:47,Standard Class,30599
2,4,Advance shipping,0,11/21/2015 18:07,Standard Class,30605
2,4,Advance shipping,0,1/30/2016 9:15,Standard Class,30607
2,4,Advance shipping,0,01-03-2017 08:15,Standard Class,30610
2,4,Advance shipping,0,1/20/2016 9:16,Standard Class,30611
2,4,Advance shipping,0,11/20/2016 11:28,Standard Class,30615
2,4,Advance shipping,0,11-12-2016 17:47,Standard Class,30624
2,4,Advance shipping,0,11/14/2015 7:26,Standard Class,30630
2,4,Advance shipping,0,03-06-2016 12:21,Standard Class,30632
2,4,Advance shipping,0,04-01-2016 08:28,Standard Class,30635
2,4,Advance shipping,0,06-09-2016 06:06,Standard Class,30638
2,4,Advance shipping,0,05-10-2016 14:54,Standard Class,30644
2,4,Advance shipping,0,08-06-2016 04:58,Standard Class,30646
2,4,Advance shipping,0,6/14/2016 20:58,Standard Class,30648
2,4,Advance shipping,0,04-07-2016 16:52,Standard Class,30652
2,4,Advance shipping,0,5/30/2016 21:52,Standard Class,30654
2,4,Advance shipping,0,5/17/2016 9:48,Standard Class,30663
2,4,Advance shipping,0,05-10-2016 16:39,Standard Class,30666
2,4,Advance shipping,0,12/22/2016 0:13,Standard Class,30673
2,4,Advance shipping,0,8/31/2016 11:03,Standard Class,30678
2,4,Advance shipping,0,11/23/2016 2:32,Standard Class,30679
2,4,Advance shipping,0,10/16/2015 16:46,Standard Class,30691
2,4,Advance shipping,0,8/18/2015 19:07,Standard Class,30694
2,4,Advance shipping,0,08-09-2015 10:54,Standard Class,30697
2,4,Advance shipping,0,07-05-2015 15:20,Standard Class,30699
2,4,Advance shipping,0,07-08-2017 14:39,Standard Class,30703
2,4,Advance shipping,0,6/17/2015 0:38,Standard Class,30705
2,4,Advance shipping,0,1/25/2017 7:31,Standard Class,30727
2,4,Advance shipping,0,4/29/2015 4:44,Standard Class,30737
2,4,Advance shipping,0,02-01-2017 23:27,Standard Class,30739
2,4,Advance shipping,0,03-09-2017 09:02,Standard Class,30745
2,4,Advance shipping,0,3/18/2016 15:09,Standard Class,30750
2,4,Advance shipping,0,10/16/2016 17:39,Standard Class,30751
2,4,Advance shipping,0,2/18/2016 17:28,Standard Class,30752
2,4,Advance shipping,0,01-05-2017 16:19,Standard Class,30759
2,4,Advance shipping,0,12/26/2016 4:04,Standard Class,30762
2,4,Advance shipping,0,3/24/2016 6:01,Standard Class,30765
2,4,Advance shipping,0,1/24/2016 16:37,Standard Class,30767
2,4,Advance shipping,0,03-06-2016 08:51,Standard Class,30770
2,4,Advance shipping,0,01-06-2016 08:56,Standard Class,30772
2,4,Advance shipping,0,1/22/2016 6:49,Standard Class,30774
2,4,Advance shipping,0,12/19/2015 13:31,Standard Class,30778
2,4,Advance shipping,0,1/16/2017 8:04,Standard Class,30779
2,4,Advance shipping,0,2/19/2016 0:28,Standard Class,30788
2,4,Advance shipping,0,2/29/2016 5:42,Standard Class,30789
2,4,Advance shipping,0,08-11-2016 16:20,Standard Class,30796
2,4,Advance shipping,0,5/30/2016 23:37,Standard Class,30797
2,4,Advance shipping,0,04-08-2016 15:38,Standard Class,30799
2,4,Advance shipping,0,04-04-2016 20:33,Standard Class,30802
2,4,Advance shipping,0,8/30/2016 22:48,Standard Class,30807
2,4,Advance shipping,0,12-04-2016 01:17,Standard Class,30809
2,4,Advance shipping,0,1/14/2017 7:01,Standard Class,30811
2,4,Advance shipping,0,01-04-2017 07:02,Standard Class,30814
2,4,Advance shipping,0,7/13/2015 12:31,Standard Class,30829
2,4,Advance shipping,0,10-05-2015 16:15,Standard Class,30831
2,4,Advance shipping,0,10-11-2015 00:07,Standard Class,30833
2,4,Advance shipping,0,3/24/2017 16:54,Standard Class,30848
2,4,Advance shipping,0,01-10-2017 10:10,Standard Class,30861
2,4,Advance shipping,0,11/19/2015 3:03,Standard Class,30871
2,4,Advance shipping,0,03-02-2016 08:30,Standard Class,30872
2,4,Advance shipping,0,5/27/2016 18:33,Standard Class,30887
2,4,Advance shipping,0,8/24/2015 3:00,Standard Class,31299
2,4,Advance shipping,0,11/20/2016 13:13,Standard Class,31300
2,4,Advance shipping,0,08-07-2015 15:06,Standard Class,31305
2,4,Advance shipping,0,6/21/2015 9:44,Standard Class,31306
2,4,Advance shipping,0,09-03-2015 13:29,Standard Class,31309
2,4,Advance shipping,0,10/26/2017 3:59,Standard Class,31312
2,4,Advance shipping,0,9/23/2015 13:28,Standard Class,31322
2,4,Advance shipping,0,07-08-2017 09:24,Standard Class,31325
2,4,Advance shipping,0,12-10-2016 02:41,Standard Class,31328
2,4,Advance shipping,0,10/22/2015 4:08,Standard Class,31329
2,4,Advance shipping,0,10/22/2015 21:39,Standard Class,31335
2,4,Advance shipping,0,9/23/2015 11:43,Standard Class,31336
2,4,Advance shipping,0,7/18/2015 15:08,Standard Class,31339
2,4,Advance shipping,0,6/13/2015 21:19,Standard Class,31341
2,4,Advance shipping,0,10-07-2015 08:32,Standard Class,31344
2,4,Advance shipping,0,06-03-2015 12:34,Standard Class,31348
2,4,Advance shipping,0,6/21/2017 3:59,Standard Class,31355
2,4,Advance shipping,0,06-06-2015 07:08,Standard Class,31358
2,4,Advance shipping,0,8/19/2017 3:23,Standard Class,31360
2,4,Advance shipping,0,09-06-2015 04:33,Standard Class,31369
2,4,Advance shipping,0,6/23/2017 19:03,Standard Class,31375
2,4,Advance shipping,0,6/16/2015 15:53,Standard Class,31378
2,4,Advance shipping,0,10-06-2017 07:31,Standard Class,31382
2,4,Advance shipping,0,10-09-2017 00:20,Standard Class,31391
2,4,Advance shipping,0,10-10-2017 21:53,Standard Class,31399
2,4,Advance shipping,0,10/30/2017 23:36,Standard Class,31410
2,4,Advance shipping,0,7/30/2017 1:39,Standard Class,31414
2,4,Advance shipping,0,06-06-2015 22:54,Standard Class,31417
2,4,Advance shipping,0,11-07-2017 19:02,Standard Class,31418
2,4,Advance shipping,0,10/26/2017 19:45,Standard Class,31419
2,4,Advance shipping,0,11-09-2017 02:34,Standard Class,31420
2,4,Advance shipping,0,8/19/2015 3:53,Standard Class,31421
2,4,Advance shipping,0,11-03-2016 02:33,Standard Class,31425
2,4,Advance shipping,0,10/22/2017 5:24,Standard Class,31427
2,4,Advance shipping,0,11-08-2017 23:04,Standard Class,31428
2,4,Advance shipping,0,08-12-2015 00:12,Standard Class,31436
2,4,Advance shipping,0,10-07-2017 09:48,Standard Class,31438
2,4,Advance shipping,0,5/20/2015 13:59,Standard Class,31443
2,4,Advance shipping,0,05-08-2015 23:28,Standard Class,31451
2,4,Advance shipping,0,5/15/2017 3:52,Standard Class,31453
2,4,Advance shipping,0,06-09-2017 15:13,Standard Class,31461
2,4,Advance shipping,0,4/21/2015 18:04,Standard Class,31463
2,4,Advance shipping,0,3/27/2015 18:58,Standard Class,31465
2,4,Advance shipping,0,04-09-2017 18:17,Standard Class,31466
2,4,Advance shipping,0,04-11-2017 17:35,Standard Class,31477
2,4,Advance shipping,0,05-10-2015 08:45,Standard Class,31483
2,4,Advance shipping,0,04-01-2017 22:51,Standard Class,31484
2,4,Advance shipping,0,06-02-2017 18:33,Standard Class,31485
2,4,Advance shipping,0,2/18/2015 4:50,Standard Class,31486
2,4,Advance shipping,0,02-10-2015 09:24,Standard Class,31487
2,4,Advance shipping,0,03-05-2015 12:42,Standard Class,31490
2,4,Advance shipping,0,03-03-2015 02:53,Standard Class,31492
2,4,Advance shipping,0,06-03-2017 03:19,Standard Class,31499
2,4,Advance shipping,0,04-02-2015 22:07,Standard Class,31501
2,4,Advance shipping,0,04-12-2017 16:21,Standard Class,31503
2,4,Advance shipping,0,5/16/2017 2:38,Standard Class,31506
2,4,Advance shipping,0,02-09-2017 01:22,Standard Class,31512
2,4,Advance shipping,0,02-12-2015 03:26,Standard Class,31522
2,4,Advance shipping,0,02-03-2017 22:45,Standard Class,31527
2,4,Advance shipping,0,04-09-2015 10:01,Standard Class,31528
2,4,Advance shipping,0,2/18/2015 15:21,Standard Class,31533
2,4,Advance shipping,0,4/16/2015 1:25,Standard Class,31536
2,4,Advance shipping,0,02-03-2017 03:29,Standard Class,31538
2,4,Advance shipping,0,2/13/2015 5:43,Standard Class,31541
2,4,Advance shipping,0,05-11-2017 05:16,Standard Class,31543
2,4,Advance shipping,0,2/18/2017 4:20,Standard Class,31549
2,4,Advance shipping,0,5/27/2015 19:25,Standard Class,31554
2,4,Advance shipping,0,1/30/2017 10:09,Standard Class,31556
2,4,Advance shipping,0,4/28/2017 21:14,Standard Class,31560
2,4,Advance shipping,0,4/16/2015 3:11,Standard Class,31571
2,4,Advance shipping,0,01-03-2015 15:45,Standard Class,31572
2,4,Advance shipping,0,03-06-2015 07:58,Standard Class,31575
2,4,Advance shipping,0,02-03-2015 10:59,Standard Class,31580
2,4,Advance shipping,0,05-07-2017 11:56,Standard Class,31587
2,4,Advance shipping,0,12/25/2017 7:24,Standard Class,31594
2,4,Advance shipping,0,01-10-2018 03:32,Standard Class,31599
2,4,Advance shipping,0,12-01-2017 19:21,Standard Class,31600
2,4,Advance shipping,0,12-04-2017 12:10,Standard Class,31615
2,4,Advance shipping,0,12-03-2017 04:38,Standard Class,31617
2,4,Advance shipping,0,01-04-2018 17:54,Standard Class,31620
2,4,Advance shipping,0,11/23/2017 2:54,Standard Class,31629
2,4,Advance shipping,0,03-01-2016 20:15,Standard Class,31636
2,4,Advance shipping,0,02-07-2016 11:42,Standard Class,31637
2,4,Advance shipping,0,12-03-2015 01:38,Standard Class,31643
2,4,Advance shipping,0,1/29/2018 9:59,Standard Class,31649
2,4,Advance shipping,0,12/25/2017 3:54,Standard Class,31658
2,4,Advance shipping,0,02-01-2016 22:34,Standard Class,31659
2,4,Advance shipping,0,07-08-2015 01:08,Standard Class,31667
2,4,Advance shipping,0,07-07-2015 16:22,Standard Class,31671
2,4,Advance shipping,0,07-05-2015 17:05,Standard Class,31680
2,4,Advance shipping,0,07-05-2015 04:49,Standard Class,31682
2,4,Advance shipping,0,07-05-2015 03:04,Standard Class,31685
2,4,Advance shipping,0,07-04-2015 16:33,Standard Class,31690
2,4,Advance shipping,0,07-04-2015 09:33,Standard Class,31694
2,4,Advance shipping,0,07-03-2015 02:01,Standard Class,31702
2,4,Advance shipping,0,07-02-2015 12:00,Standard Class,31710
2,4,Advance shipping,0,07-01-2015 18:29,Standard Class,31712
2,4,Advance shipping,0,07-01-2015 14:59,Standard Class,31715
2,4,Advance shipping,0,6/30/2015 2:12,Standard Class,31730
2,4,Advance shipping,0,6/28/2015 22:10,Standard Class,31737
2,4,Advance shipping,0,6/24/2015 4:18,Standard Class,31773
2,4,Advance shipping,0,6/23/2015 16:03,Standard Class,31782
2,4,Advance shipping,0,6/23/2015 3:47,Standard Class,31787
2,4,Advance shipping,0,6/18/2015 16:56,Standard Class,31818
2,4,Advance shipping,0,6/17/2015 19:54,Standard Class,31825
2,4,Advance shipping,0,6/15/2015 18:51,Standard Class,31840
2,4,Advance shipping,0,6/13/2015 17:49,Standard Class,31855
2,4,Advance shipping,0,06-11-2015 18:31,Standard Class,31874
2,4,Advance shipping,0,06-10-2015 21:30,Standard Class,31881
2,4,Advance shipping,0,06-08-2015 11:41,Standard Class,31891
2,4,Advance shipping,0,06-07-2015 16:25,Standard Class,31898
2,4,Advance shipping,0,06-03-2015 19:35,Standard Class,31923
2,4,Advance shipping,0,06-03-2015 00:18,Standard Class,31930
2,4,Advance shipping,0,06-02-2015 05:02,Standard Class,31935
2,4,Advance shipping,0,06-02-2015 03:17,Standard Class,31938
2,4,Advance shipping,0,06-01-2015 20:17,Standard Class,31941
2,4,Advance shipping,0,5/31/2015 19:45,Standard Class,31949
2,4,Advance shipping,0,5/31/2015 5:44,Standard Class,31955
2,4,Advance shipping,0,5/28/2015 14:41,Standard Class,31971
2,4,Advance shipping,0,5/28/2015 12:56,Standard Class,31972
2,4,Advance shipping,0,5/27/2015 3:39,Standard Class,31984
2,4,Advance shipping,0,5/25/2015 13:06,Standard Class,31995
2,4,Advance shipping,0,5/23/2015 20:49,Standard Class,32008
2,4,Advance shipping,0,5/23/2015 3:18,Standard Class,32012
2,4,Advance shipping,0,5/22/2015 15:02,Standard Class,32016
2,4,Advance shipping,0,5/20/2015 15:44,Standard Class,32027
2,4,Advance shipping,0,5/20/2015 8:44,Standard Class,32030
2,4,Advance shipping,0,5/19/2015 2:57,Standard Class,32038
2,4,Advance shipping,0,5/18/2015 14:42,Standard Class,32041
2,4,Advance shipping,0,5/18/2015 12:56,Standard Class,32043
2,4,Advance shipping,0,5/18/2015 4:11,Standard Class,32046
2,4,Advance shipping,0,5/17/2015 5:25,Standard Class,32052
2,4,Advance shipping,0,5/16/2015 11:54,Standard Class,32057
2,4,Advance shipping,0,5/15/2015 4:22,Standard Class,32069
2,4,Advance shipping,0,5/15/2015 2:37,Standard Class,32071
2,4,Advance shipping,0,5/14/2015 23:06,Standard Class,32072
2,4,Advance shipping,0,5/14/2015 9:06,Standard Class,32074
2,4,Advance shipping,0,05-09-2015 16:59,Standard Class,32102
2,4,Advance shipping,0,05-05-2015 20:08,Standard Class,32125
2,4,Advance shipping,0,05-05-2015 04:23,Standard Class,32134
2,4,Advance shipping,0,05-03-2015 19:06,Standard Class,32145
2,4,Advance shipping,0,05-02-2015 11:34,Standard Class,32159
2,4,Advance shipping,0,4/29/2015 18:45,Standard Class,32181
2,4,Advance shipping,0,4/29/2015 15:15,Standard Class,32183
2,4,Advance shipping,0,4/27/2015 19:27,Standard Class,32201
2,4,Advance shipping,0,4/25/2015 20:09,Standard Class,32210
2,4,Advance shipping,0,4/24/2015 12:37,Standard Class,32221
2,4,Advance shipping,0,4/24/2015 10:52,Standard Class,32222
2,4,Advance shipping,0,4/24/2015 5:37,Standard Class,32224
2,4,Advance shipping,0,4/23/2015 12:06,Standard Class,32230
2,4,Advance shipping,0,4/23/2015 8:36,Standard Class,32231
2,4,Advance shipping,0,4/21/2015 21:34,Standard Class,32248
2,4,Advance shipping,0,4/21/2015 7:33,Standard Class,32253
2,4,Advance shipping,0,4/20/2015 15:47,Standard Class,32258
2,4,Advance shipping,0,4/20/2015 14:02,Standard Class,32259
2,4,Advance shipping,0,4/19/2015 18:46,Standard Class,32264
2,4,Advance shipping,0,4/19/2015 17:01,Standard Class,32267
2,4,Advance shipping,0,4/18/2015 7:44,Standard Class,32277
2,4,Advance shipping,0,4/14/2015 19:39,Standard Class,32302
2,4,Advance shipping,0,4/13/2015 6:52,Standard Class,32311
2,4,Advance shipping,0,4/13/2015 5:06,Standard Class,32312
2,4,Advance shipping,0,4/13/2015 1:36,Standard Class,32314
2,4,Advance shipping,0,04-11-2015 19:49,Standard Class,32326
2,4,Advance shipping,0,04-11-2015 04:04,Standard Class,32333
2,4,Advance shipping,0,04-10-2015 21:03,Standard Class,32336
2,4,Advance shipping,0,04-10-2015 08:47,Standard Class,32340
2,4,Advance shipping,0,4/30/2017 10:01,Standard Class,32344
2,4,Advance shipping,0,5/23/2017 2:48,Standard Class,32346
2,4,Advance shipping,0,4/13/2015 22:37,Standard Class,32348
2,4,Advance shipping,0,06-11-2017 02:15,Standard Class,32350
2,4,Advance shipping,0,4/24/2017 19:08,Standard Class,32361
2,4,Advance shipping,0,12/25/2015 23:40,Standard Class,32367
2,4,Advance shipping,0,11-10-2015 17:36,Standard Class,32374
2,4,Advance shipping,0,10/31/2015 1:51,Standard Class,32375
2,4,Advance shipping,0,2/13/2016 16:35,Standard Class,32379
2,4,Advance shipping,0,12/22/2016 21:14,Standard Class,32389
2,4,Advance shipping,0,11-12-2015 15:09,Standard Class,32390
2,4,Advance shipping,0,09-02-2016 22:37,Standard Class,32403
2,4,Advance shipping,0,4/17/2016 18:36,Standard Class,32405
2,4,Advance shipping,0,6/14/2016 6:58,Standard Class,32416
2,4,Advance shipping,0,11/25/2016 14:05,Standard Class,32420
2,4,Advance shipping,0,4/18/2016 1:37,Standard Class,32422
2,4,Advance shipping,0,12/22/2016 3:43,Standard Class,32708
2,4,Advance shipping,0,10-01-2016 20:18,Standard Class,32715
2,4,Advance shipping,0,09-04-2016 23:40,Standard Class,32716
2,4,Advance shipping,0,11/17/2016 6:24,Standard Class,32717
2,4,Advance shipping,0,10/13/2017 11:11,Standard Class,32720
2,4,Advance shipping,0,10/14/2017 9:57,Standard Class,32724
2,4,Advance shipping,0,10-03-2015 04:41,Standard Class,32727
2,4,Advance shipping,0,07-02-2017 20:16,Standard Class,32735
2,4,Advance shipping,0,10/23/2017 4:10,Standard Class,32736
2,4,Advance shipping,0,9/15/2017 10:31,Standard Class,32738
2,4,Advance shipping,0,10/16/2015 13:15,Standard Class,32751
2,4,Advance shipping,0,9/15/2017 5:16,Standard Class,32754
2,4,Advance shipping,0,11-09-2017 11:19,Standard Class,32758
2,4,Advance shipping,0,9/30/2015 20:38,Standard Class,32771
2,4,Advance shipping,0,9/21/2017 22:26,Standard Class,32772
2,4,Advance shipping,0,10-01-2015 14:09,Standard Class,32778
2,4,Advance shipping,0,11-11-2017 17:38,Standard Class,32789
2,4,Advance shipping,0,1/27/2015 16:04,Standard Class,32795
2,4,Advance shipping,0,5/26/2017 0:52,Standard Class,32799
2,4,Advance shipping,0,03-09-2015 13:02,Standard Class,32810
2,4,Advance shipping,0,05-05-2017 03:53,Standard Class,32812
2,4,Advance shipping,0,6/13/2017 19:04,Standard Class,32814
2,4,Advance shipping,0,4/29/2015 17:00,Standard Class,32831
2,4,Advance shipping,0,3/19/2015 23:32,Standard Class,32833
2,4,Advance shipping,0,5/17/2017 17:10,Standard Class,32836
2,4,Advance shipping,0,2/14/2017 12:45,Standard Class,32837
2,4,Advance shipping,0,2/18/2017 16:36,Standard Class,32843
2,4,Advance shipping,0,03-04-2017 06:25,Standard Class,32846
2,4,Advance shipping,0,5/26/2015 11:53,Standard Class,32852
2,4,Advance shipping,0,12/27/2017 11:57,Standard Class,32860
2,4,Advance shipping,0,01-02-2016 19:06,Standard Class,32863
2,4,Advance shipping,0,12-05-2016 05:19,Standard Class,32864
2,4,Advance shipping,0,11/21/2015 4:06,Standard Class,32869
2,4,Advance shipping,0,11-11-2015 04:07,Standard Class,32870
2,4,Advance shipping,0,3/30/2016 19:41,Standard Class,32874
2,4,Advance shipping,0,11-05-2016 17:37,Standard Class,32875
2,4,Advance shipping,0,12/31/2015 5:47,Standard Class,32878
2,4,Advance shipping,0,12/20/2017 20:33,Standard Class,32879
2,4,Advance shipping,0,12/16/2015 15:27,Standard Class,32881
2,4,Advance shipping,0,12/18/2015 13:00,Standard Class,32882
2,4,Advance shipping,0,02-02-2018 17:20,Standard Class,32889
2,4,Advance shipping,0,02-05-2016 22:54,Standard Class,32893
